# ---------------------------------- WARNING ----------------------------------------
# Provisional data are subject to revision. Go to
# http://waterdata.usgs.gov/nwis/help/?provisional for more information.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-07-16 17:32:33 EDT	(caas01)
#
# Data for the following 9 site(s) are contained in this file
#    USGS 430406089232901 DN-07/09E/23-1297
#    USGS 430427089284901 DN-07/09E/19-0064
#    USGS 430642089395301 DN-07/07E/04-6021
#    USGS 430658089385701 DN-07/07E/03-6023
#    USGS 430658089385901 DN-07/07E/03-6024
#    USGS 430659089385801 DN-07/07E/03-6022
#    USGS 430718089291501 DN-08/08E/36-1440
#    USGS 431233089103201 DN-09/11E/34-1355
#    USGS 431312089475301 DN-09/06E/29-0083
# -----------------------------------------------------------------------------------
#
# Data provided for site 430406089232901
#    DD parameter statistic   Description
#    01   72019     00001     Depth to water level, feet below land surface (Maximum)
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	01_72019_00001	01_72019_00001_cd
USGS	430427089284901	1983-02-26	55.96	A
USGS	430427089284901	1983-02-27	55.91	A
USGS	430427089284901	1983-02-28	55.88	A
USGS	430427089284901	1983-03-01	55.88	A
USGS	430427089284901	1983-03-02	55.88	A
USGS	430427089284901	1983-03-03	55.86	A
USGS	430427089284901	1983-03-04	55.85	A
USGS	430427089284901	1983-03-05	55.83	A
USGS	430427089284901	1983-03-06	55.78	A
USGS	430427089284901	1983-03-07	55.80	A
USGS	430427089284901	1983-03-08	55.84	A
USGS	430427089284901	1983-03-09	55.87	A
USGS	430427089284901	1983-03-10	55.90	A
USGS	430427089284901	1983-03-11	55.89	A
USGS	430427089284901	1983-03-12	55.84	A
USGS	430427089284901	1983-03-13	55.75	A
USGS	430427089284901	1983-03-14	55.79	A
USGS	430427089284901	1983-03-15	55.83	A
USGS	430427089284901	1983-03-16	55.81	A
USGS	430427089284901	1983-03-17	55.78	A
USGS	430427089284901	1983-03-18	55.73	A
USGS	430427089284901	1983-03-19	55.75	A
USGS	430427089284901	1983-03-20	55.75	A
USGS	430427089284901	1983-03-21	55.74	A
USGS	430427089284901	1983-03-22	55.81	A
USGS	430427089284901	1983-03-23	55.80	A
USGS	430427089284901	1983-03-24	55.79	A
USGS	430427089284901	1983-03-25	55.80	A
USGS	430427089284901	1983-03-26	55.78	A
USGS	430427089284901	1983-03-27	55.67	A
USGS	430427089284901	1983-03-28	55.80	A
USGS	430427089284901	1983-03-29	55.82	A
USGS	430427089284901	1983-03-30	55.73	A
USGS	430427089284901	1983-03-31	55.67	A
USGS	430427089284901	1983-04-01	55.65	A
USGS	430427089284901	1983-04-02	55.60	A
USGS	430427089284901	1983-04-03	55.68	A
USGS	430427089284901	1983-04-04	55.72	A
USGS	430427089284901	1983-04-05	55.69	A
USGS	430427089284901	1983-04-06	55.61	A
USGS	430427089284901	1983-04-07	55.65	A
USGS	430427089284901	1983-04-08	55.64	A
USGS	430427089284901	1983-04-09	55.56	A
USGS	430427089284901	1983-04-10	55.57	A
USGS	430427089284901	1983-04-11	55.61	A
USGS	430427089284901	1983-04-12	55.61	A
USGS	430427089284901	1983-04-13	55.48	A
USGS	430427089284901	1983-04-14	55.63	A
USGS	430427089284901	1983-04-15	55.62	A
USGS	430427089284901	1983-04-16	55.61	A
USGS	430427089284901	1983-04-17	55.57	A
USGS	430427089284901	1983-04-18	55.54	A
USGS	430427089284901	1983-04-19	55.53	A
USGS	430427089284901	1983-04-20	55.53	A
USGS	430427089284901	1983-04-21	55.46	A
USGS	430427089284901	1983-04-22	55.46	A
USGS	430427089284901	1983-04-23	55.46	A
USGS	430427089284901	1983-04-24	55.45	A
USGS	430427089284901	1983-04-25	55.41	A
USGS	430427089284901	1983-04-26	55.40	A
USGS	430427089284901	1983-04-27	55.46	A
USGS	430427089284901	1983-04-28	55.40	A
USGS	430427089284901	1983-04-29	55.42	A
USGS	430427089284901	1983-04-30	55.40	A
USGS	430427089284901	1983-05-01	55.40	A
USGS	430427089284901	1983-05-02	55.37	A
USGS	430427089284901	1983-05-03	55.37	A
USGS	430427089284901	1983-05-04	55.38	A
USGS	430427089284901	1983-05-05	55.38	A
USGS	430427089284901	1983-05-06	55.31	A
USGS	430427089284901	1983-05-07	55.41	A
USGS	430427089284901	1983-05-08	55.42	A
USGS	430427089284901	1983-05-09	55.36	A
USGS	430427089284901	1983-05-10	55.32	A
USGS	430427089284901	1983-05-11	55.23	A
USGS	430427089284901	1983-05-12	55.17	A
USGS	430427089284901	1983-05-13	55.12	A
USGS	430427089284901	1983-05-14	55.06	A
USGS	430427089284901	1983-05-15	55.06	A
USGS	430427089284901	1983-05-16	55.01	A
USGS	430427089284901	1983-05-17	55.01	A
USGS	430427089284901	1983-05-18	54.94	A
USGS	430427089284901	1983-05-19	54.89	A
USGS	430427089284901	1983-05-20	54.91	A
USGS	430427089284901	1983-05-21	54.84	A
USGS	430427089284901	1983-05-22	54.74	A
USGS	430427089284901	1983-05-23	54.75	A
USGS	430427089284901	1983-05-24	54.74	A
USGS	430427089284901	1983-05-25	54.71	A
USGS	430427089284901	1983-05-26	54.67	A
USGS	430427089284901	1983-05-27	54.61	A
USGS	430427089284901	1983-05-28	54.60	A
USGS	430427089284901	1983-05-29	54.54	A
USGS	430427089284901	1983-05-30	54.52	A
USGS	430427089284901	1983-05-31	54.56	A
USGS	430427089284901	1983-06-01	54.58	A
USGS	430427089284901	1983-06-02	54.55	A
USGS	430427089284901	1983-06-03	54.51	A
USGS	430427089284901	1983-06-04	54.52	A
USGS	430427089284901	1983-06-05	54.52	A
USGS	430427089284901	1983-06-06	54.50	A
USGS	430427089284901	1983-06-07	54.50	A
USGS	430427089284901	1983-06-08	54.49	A
USGS	430427089284901	1983-06-09	54.51	A
USGS	430427089284901	1983-06-10	54.55	A
USGS	430427089284901	1983-06-11	54.51	A
USGS	430427089284901	1983-06-12	54.50	A
USGS	430427089284901	1983-06-13	54.46	A
USGS	430427089284901	1983-06-14	54.45	A
USGS	430427089284901	1983-06-15	54.43	A
USGS	430427089284901	1983-06-16	54.47	A
USGS	430427089284901	1983-06-17	54.46	A
USGS	430427089284901	1983-06-18	54.44	A
USGS	430427089284901	1983-06-19	54.43	A
USGS	430427089284901	1983-06-20	54.45	A
USGS	430427089284901	1983-06-21	54.49	A
USGS	430427089284901	1983-06-22	54.51	A
USGS	430427089284901	1983-06-23	54.51	A
USGS	430427089284901	1983-06-24	54.51	A
USGS	430427089284901	1983-06-25	54.51	A
USGS	430427089284901	1983-06-26	54.52	A
USGS	430427089284901	1983-06-27	54.54	A
USGS	430427089284901	1983-06-28	54.51	A
USGS	430427089284901	1983-06-29	54.51	A
USGS	430427089284901	1983-06-30	54.47	A
USGS	430427089284901	1983-07-01	54.51	A
USGS	430427089284901	1983-07-02	54.51	A
USGS	430427089284901	1983-07-03	54.46	A
USGS	430427089284901	1983-07-04	54.48	A
USGS	430427089284901	1983-07-05	54.54	A
USGS	430427089284901	1983-07-06	54.55	A
USGS	430427089284901	1983-07-07	54.51	A
USGS	430427089284901	1983-07-08	54.47	A
USGS	430427089284901	1983-07-09	54.47	A
USGS	430427089284901	1983-07-10	54.46	A
USGS	430427089284901	1983-07-11	54.49	A
USGS	430427089284901	1983-07-12	54.53	A
USGS	430427089284901	1983-07-13	54.51	A
USGS	430427089284901	1983-07-14	54.52	A
USGS	430427089284901	1983-07-15	54.53	A
USGS	430427089284901	1983-07-16	54.54	A
USGS	430427089284901	1983-07-17	54.55	A
USGS	430427089284901	1983-07-18	54.56	A
USGS	430427089284901	1983-07-19	54.62	A
USGS	430427089284901	1983-07-20	54.55	A
USGS	430427089284901	1983-07-21	54.55	A
USGS	430427089284901	1983-07-22	54.56	A
USGS	430427089284901	1983-07-23	54.59	A
USGS	430427089284901	1983-07-24	54.61	A
USGS	430427089284901	1983-07-25	54.62	A
USGS	430427089284901	1983-07-26	54.63	A
USGS	430427089284901	1983-07-27	54.60	A
USGS	430427089284901	1983-07-28	54.61	A
USGS	430427089284901	1983-07-29	54.65	A
USGS	430427089284901	1983-07-30	54.65	A
USGS	430427089284901	1983-07-31	54.65	A
USGS	430427089284901	1983-08-01	54.70	A
USGS	430427089284901	1983-08-02	54.70	A
USGS	430427089284901	1983-08-03	54.69	A
USGS	430427089284901	1983-08-04	54.71	A
USGS	430427089284901	1983-08-05	54.73	A
USGS	430427089284901	1983-08-06	54.72	A
USGS	430427089284901	1983-08-07	54.71	A
USGS	430427089284901	1983-08-08	54.77	A
USGS	430427089284901	1983-08-09	54.79	A
USGS	430427089284901	1983-08-10	54.78	A
USGS	430427089284901	1983-08-11	54.83	A
USGS	430427089284901	1983-08-12	54.83	A
USGS	430427089284901	1983-08-13	54.82	A
USGS	430427089284901	1983-08-14	54.83	A
USGS	430427089284901	1983-08-15	54.86	A
USGS	430427089284901	1983-08-16	54.86	A
USGS	430427089284901	1983-08-17	54.89	A
USGS	430427089284901	1983-08-18	54.88	A
USGS	430427089284901	1983-08-19	54.88	A
USGS	430427089284901	1983-08-20	54.90	A
USGS	430427089284901	1983-08-21	54.88	A
USGS	430427089284901	1983-08-22	54.90	A
USGS	430427089284901	1983-08-23	54.93	A
USGS	430427089284901	1983-08-24	54.92	A
USGS	430427089284901	1983-08-25	54.90	A
USGS	430427089284901	1983-08-26	54.92	A
USGS	430427089284901	1983-08-27	54.90	A
USGS	430427089284901	1983-08-28	54.89	A
USGS	430427089284901	1983-08-29	54.86	A
USGS	430427089284901	1983-08-30	54.86	A
USGS	430427089284901	1983-08-31	54.89	A
USGS	430427089284901	1983-09-01	54.89	A
USGS	430427089284901	1983-09-02	54.87	A
USGS	430427089284901	1983-09-03	54.85	A
USGS	430427089284901	1983-09-04	54.84	A
USGS	430427089284901	1983-09-05	54.82	A
USGS	430427089284901	1983-09-06	54.88	A
USGS	430427089284901	1983-09-07	54.94	A
USGS	430427089284901	1983-09-08	54.91	A
USGS	430427089284901	1983-09-09	54.86	A
USGS	430427089284901	1983-09-10	54.90	A
USGS	430427089284901	1983-09-11	54.90	A
USGS	430427089284901	1983-09-12	54.91	A
USGS	430427089284901	1983-09-13	54.92	A
USGS	430427089284901	1983-09-14	54.90	A
USGS	430427089284901	1983-09-15	54.86	A
USGS	430427089284901	1983-09-16	54.85	A
USGS	430427089284901	1983-09-17	54.85	A
USGS	430427089284901	1983-09-18	54.86	A
USGS	430427089284901	1983-09-19	54.89	A
USGS	430427089284901	1983-09-20	54.88	A
USGS	430427089284901	1983-09-21	54.87	A
USGS	430427089284901	1983-09-22	54.90	A
USGS	430427089284901	1983-09-23	54.92	A
USGS	430427089284901	1983-09-24	54.89	A
USGS	430427089284901	1983-09-25	54.82	A
USGS	430427089284901	1983-09-26	54.83	A
USGS	430427089284901	1983-09-27	54.81	A
USGS	430427089284901	1983-09-28	54.81	A
USGS	430427089284901	1983-09-29	54.82	A
USGS	430427089284901	1983-09-30	54.82	A
USGS	430427089284901	1983-10-01	54.79	A
USGS	430427089284901	1983-10-02	54.72	A
USGS	430427089284901	1983-10-03	54.75	A
USGS	430427089284901	1983-10-04	54.75	A
USGS	430427089284901	1983-10-05	54.81	A
USGS	430427089284901	1983-10-06	54.86	A
USGS	430427089284901	1983-10-07	54.82	A
USGS	430427089284901	1983-10-08	54.90	A
USGS	430427089284901	1983-10-09	54.89	A
USGS	430427089284901	1983-10-10	54.83	A
USGS	430427089284901	1983-10-11	54.71	A
USGS	430427089284901	1983-10-12	54.76	A
USGS	430427089284901	1983-10-13	54.75	A
USGS	430427089284901	1983-10-14	54.80	A
USGS	430427089284901	1983-10-15	54.79	A
USGS	430427089284901	1983-10-16	54.77	A
USGS	430427089284901	1983-10-17	54.76	A
USGS	430427089284901	1983-10-18	54.76	A
USGS	430427089284901	1983-10-19	54.76	A
USGS	430427089284901	1983-10-20	54.75	A
USGS	430427089284901	1983-10-21	54.74	A
USGS	430427089284901	1983-10-22	54.69	A
USGS	430427089284901	1983-10-23	54.71	A
USGS	430427089284901	1983-10-24	54.73	A
USGS	430427089284901	1983-10-25	54.75	A
USGS	430427089284901	1983-10-26	54.64	A
USGS	430427089284901	1983-10-27	54.66	A
USGS	430427089284901	1983-10-28	54.81	A
USGS	430427089284901	1983-10-29	54.85	A
USGS	430427089284901	1983-10-30	54.77	A
USGS	430427089284901	1983-10-31	54.72	A
USGS	430427089284901	1983-11-01	54.66	A
USGS	430427089284901	1983-11-02	54.70	A
USGS	430427089284901	1983-11-03	54.75	A
USGS	430427089284901	1983-11-04	54.75	A
USGS	430427089284901	1983-11-05	54.70	A
USGS	430427089284901	1983-11-06	54.67	A
USGS	430427089284901	1983-11-07	54.67	A
USGS	430427089284901	1983-11-08	54.67	A
USGS	430427089284901	1983-11-09	54.67	A
USGS	430427089284901	1983-11-10	54.70	A
USGS	430427089284901	1983-11-11	54.74	A
USGS	430427089284901	1983-11-12	54.74	A
USGS	430427089284901	1983-11-13	54.74	A
USGS	430427089284901	1983-11-14	54.66	A
USGS	430427089284901	1983-11-15	54.73	A
USGS	430427089284901	1983-11-16	54.73	A
USGS	430427089284901	1983-11-17	54.73	A
USGS	430427089284901	1983-11-18	54.71	A
USGS	430427089284901	1983-11-19	54.69	A
USGS	430427089284901	1983-11-20	54.73	A
USGS	430427089284901	1983-11-21	54.82	A
USGS	430427089284901	1983-11-22	54.82	A
USGS	430427089284901	1983-11-23	54.78	A
USGS	430427089284901	1983-11-24	54.78	A
USGS	430427089284901	1983-11-25	54.76	A
USGS	430427089284901	1983-11-26	54.84	A
USGS	430427089284901	1983-11-27	54.82	A
USGS	430427089284901	1983-11-28	54.65	A
USGS	430427089284901	1983-11-29	54.79	A
USGS	430427089284901	1983-11-30	54.84	A
USGS	430427089284901	1983-12-01	54.83	A
USGS	430427089284901	1983-12-02	54.79	A
USGS	430427089284901	1983-12-03	54.79	A
USGS	430427089284901	1983-12-04	54.72	A
USGS	430427089284901	1983-12-05	54.75	A
USGS	430427089284901	1983-12-06	54.76	A
USGS	430427089284901	1983-12-07	54.77	A
USGS	430427089284901	1983-12-08	54.79	A
USGS	430427089284901	1983-12-09	54.82	A
USGS	430427089284901	1983-12-10	54.82	A
USGS	430427089284901	1983-12-11	54.75	A
USGS	430427089284901	1983-12-12	54.78	A
USGS	430427089284901	1983-12-13	54.75	A
USGS	430427089284901	1983-12-14	54.63	A
USGS	430427089284901	1983-12-15	54.80	A
USGS	430427089284901	1983-12-16	54.88	A
USGS	430427089284901	1983-12-17	54.90	A
USGS	430427089284901	1983-12-18	54.88	A
USGS	430427089284901	1983-12-19	54.85	A
USGS	430427089284901	1983-12-20	54.83	A
USGS	430427089284901	1983-12-21	54.73	A
USGS	430427089284901	1983-12-22	54.76	A
USGS	430427089284901	1983-12-23	54.79	A
USGS	430427089284901	1983-12-24	54.76	A
USGS	430427089284901	1983-12-25	54.72	A
USGS	430427089284901	1983-12-26	54.65	A
USGS	430427089284901	1983-12-27	54.68	A
USGS	430427089284901	1983-12-28	54.76	A
USGS	430427089284901	1983-12-29	54.80	A
USGS	430427089284901	1983-12-30	54.78	A
USGS	430427089284901	1983-12-31	54.76	A
USGS	430427089284901	1984-01-01	54.74	A
USGS	430427089284901	1984-01-02	54.71	A
USGS	430427089284901	1984-01-03	54.68	A
USGS	430427089284901	1984-01-04	54.70	A
USGS	430427089284901	1984-01-05	54.68	A
USGS	430427089284901	1984-01-06	54.75	A
USGS	430427089284901	1984-01-07	54.75	A
USGS	430427089284901	1984-01-08	54.77	A
USGS	430427089284901	1984-01-09	54.78	A
USGS	430427089284901	1984-01-10	54.82	A
USGS	430427089284901	1984-01-11	54.77	A
USGS	430427089284901	1984-01-12	54.77	A
USGS	430427089284901	1984-01-13	54.81	A
USGS	430427089284901	1984-01-14	54.84	A
USGS	430427089284901	1984-01-15	54.79	A
USGS	430427089284901	1984-01-16	54.73	A
USGS	430427089284901	1984-01-17	54.80	A
USGS	430427089284901	1984-01-18	54.80	A
USGS	430427089284901	1984-01-19	54.81	A
USGS	430427089284901	1984-01-20	54.84	A
USGS	430427089284901	1984-01-21	54.80	A
USGS	430427089284901	1984-01-22	54.77	A
USGS	430427089284901	1984-01-23	54.75	A
USGS	430427089284901	1984-01-24	54.72	A
USGS	430427089284901	1984-01-25	54.76	A
USGS	430427089284901	1984-01-26	54.80	A
USGS	430427089284901	1984-01-27	54.85	A
USGS	430427089284901	1984-01-28	54.75	A
USGS	430427089284901	1984-01-29	54.80	A
USGS	430427089284901	1984-01-30	54.90	A
USGS	430427089284901	1984-01-31	54.87	A
USGS	430427089284901	1984-02-01	54.84	A
USGS	430427089284901	1984-02-02	54.82	A
USGS	430427089284901	1984-02-03	54.82	A
USGS	430427089284901	1984-02-04	54.85	A
USGS	430427089284901	1984-02-05	54.95	A
USGS	430427089284901	1984-02-06	54.98	A
USGS	430427089284901	1984-02-07	55.01	A
USGS	430427089284901	1984-02-08	55.00	A
USGS	430427089284901	1984-02-09	54.90	A
USGS	430427089284901	1984-02-10	54.91	A
USGS	430427089284901	1984-02-11	54.94	A
USGS	430427089284901	1984-02-12	54.89	A
USGS	430427089284901	1984-02-13	54.91	A
USGS	430427089284901	1984-02-14	54.99	A
USGS	430427089284901	1984-02-15	55.00	A
USGS	430427089284901	1984-02-16	54.96	A
USGS	430427089284901	1984-02-17	54.96	A
USGS	430427089284901	1984-02-18	54.96	A
USGS	430427089284901	1984-02-19	54.96	A
USGS	430427089284901	1984-02-20	54.95	A
USGS	430427089284901	1984-02-21	54.90	A
USGS	430427089284901	1984-02-22	54.84	A
USGS	430427089284901	1984-02-23	54.88	A
USGS	430427089284901	1984-02-24	54.90	A
USGS	430427089284901	1984-02-25	54.95	A
USGS	430427089284901	1984-02-26	54.97	A
USGS	430427089284901	1984-02-27	54.95	A
USGS	430427089284901	1984-02-28	54.91	A
USGS	430427089284901	1984-02-29	54.96	A
USGS	430427089284901	1984-03-01	54.92	A
USGS	430427089284901	1984-03-02	54.85	A
USGS	430427089284901	1984-03-03	54.95	A
USGS	430427089284901	1984-03-04	54.93	A
USGS	430427089284901	1984-03-05	54.90	A
USGS	430427089284901	1984-03-06	54.96	A
USGS	430427089284901	1984-03-07	54.96	A
USGS	430427089284901	1984-03-08	55.01	A
USGS	430427089284901	1984-03-09	55.01	A
USGS	430427089284901	1984-03-10	54.96	A
USGS	430427089284901	1984-03-11	55.02	A
USGS	430427089284901	1984-03-12	55.00	A
USGS	430427089284901	1984-03-13	55.00	A
USGS	430427089284901	1984-03-14	55.02	A
USGS	430427089284901	1984-03-15	54.99	A
USGS	430427089284901	1984-03-16	55.11	A
USGS	430427089284901	1984-03-17	55.05	A
USGS	430427089284901	1984-03-18	55.00	A
USGS	430427089284901	1984-03-19	54.96	A
USGS	430427089284901	1984-03-20	54.84	A
USGS	430427089284901	1984-03-21	54.83	A
USGS	430427089284901	1984-03-22	55.04	A
USGS	430427089284901	1984-03-23	55.05	A
USGS	430427089284901	1984-03-24	54.95	A
USGS	430427089284901	1984-03-25	54.96	A
USGS	430427089284901	1984-03-26	54.95	A
USGS	430427089284901	1984-03-27	54.92	A
USGS	430427089284901	1984-03-28	54.93	A
USGS	430427089284901	1984-03-29	54.99	A
USGS	430427089284901	1984-03-30	55.01	A
USGS	430427089284901	1984-03-31	55.01	A
USGS	430427089284901	1984-04-01	54.97	A
USGS	430427089284901	1984-04-02	55.00	A
USGS	430427089284901	1984-04-03	54.97	A
USGS	430427089284901	1984-04-04	54.92	A
USGS	430427089284901	1984-04-05	54.93	A
USGS	430427089284901	1984-04-06	55.00	A
USGS	430427089284901	1984-04-07	55.03	A
USGS	430427089284901	1984-04-08	55.02	A
USGS	430427089284901	1984-04-09	54.98	A
USGS	430427089284901	1984-04-10	55.00	A
USGS	430427089284901	1984-04-11	54.96	A
USGS	430427089284901	1984-04-12	54.92	A
USGS	430427089284901	1984-04-13	54.93	A
USGS	430427089284901	1984-04-14	54.94	A
USGS	430427089284901	1984-04-15	54.94	A
USGS	430427089284901	1984-04-16	54.94	A
USGS	430427089284901	1984-04-17	54.94	A
USGS	430427089284901	1984-04-18	54.94	A
USGS	430427089284901	1984-04-19	54.94	A
USGS	430427089284901	1984-04-20	54.95	A
USGS	430427089284901	1984-04-21	54.95	A
USGS	430427089284901	1984-04-22	54.94	A
USGS	430427089284901	1984-04-23	54.89	A
USGS	430427089284901	1984-04-24	54.91	A
USGS	430427089284901	1984-04-25	54.95	A
USGS	430427089284901	1984-04-26	54.91	A
USGS	430427089284901	1984-04-27	54.94	A
USGS	430427089284901	1984-04-28	54.95	A
USGS	430427089284901	1984-04-29	54.95	A
USGS	430427089284901	1984-04-30	54.95	A
USGS	430427089284901	1984-05-01	54.95	A
USGS	430427089284901	1984-05-02	54.94	A
USGS	430427089284901	1984-05-03	54.85	A
USGS	430427089284901	1984-05-04	54.85	A
USGS	430427089284901	1984-05-05	54.86	A
USGS	430427089284901	1984-05-06	54.86	A
USGS	430427089284901	1984-05-07	54.84	A
USGS	430427089284901	1984-05-08	54.83	A
USGS	430427089284901	1984-05-09	54.81	A
USGS	430427089284901	1984-05-10	54.81	A
USGS	430427089284901	1984-05-11	54.76	A
USGS	430427089284901	1984-05-12	54.80	A
USGS	430427089284901	1984-05-13	54.79	A
USGS	430427089284901	1984-05-14	54.79	A
USGS	430427089284901	1984-05-15	54.78	A
USGS	430427089284901	1984-07-11	53.71	A
USGS	430427089284901	1984-07-12	53.66	A
USGS	430427089284901	1984-07-13	53.63	A
USGS	430427089284901	1984-07-14	53.62	A
USGS	430427089284901	1984-07-15	53.57	A
USGS	430427089284901	1984-07-16	53.57	A
USGS	430427089284901	1984-07-17	53.51	A
USGS	430427089284901	1984-07-18	53.53	A
USGS	430427089284901	1984-07-19	53.49	A
USGS	430427089284901	1984-07-20	53.46	A
USGS	430427089284901	1984-07-21	53.46	A
USGS	430427089284901	1984-07-22	53.43	A
USGS	430427089284901	1984-07-23	53.42	A
USGS	430427089284901	1984-07-24	53.42	A
USGS	430427089284901	1984-07-25	53.40	A
USGS	430427089284901	1984-07-26	53.33	A
USGS	430427089284901	1984-07-27	53.34	A
USGS	430427089284901	1984-07-28	53.34	A
USGS	430427089284901	1984-07-29	53.32	A
USGS	430427089284901	1984-07-30	53.28	A
USGS	430427089284901	1984-07-31	53.23	A
USGS	430427089284901	1984-08-01	53.24	A
USGS	430427089284901	1984-08-02	53.24	A
USGS	430427089284901	1984-08-03	53.23	A
USGS	430427089284901	1984-08-04	53.21	A
USGS	430427089284901	1984-08-05	53.20	A
USGS	430427089284901	1984-08-06	53.19	A
USGS	430427089284901	1984-08-07	53.20	A
USGS	430427089284901	1984-08-08	53.17	A
USGS	430427089284901	1984-08-09	53.19	A
USGS	430427089284901	1984-08-10	53.21	A
USGS	430427089284901	1984-08-11	53.19	A
USGS	430427089284901	1984-08-12	53.17	A
USGS	430427089284901	1984-08-13	53.15	A
USGS	430427089284901	1984-08-14	53.12	A
USGS	430427089284901	1984-08-15	53.12	A
USGS	430427089284901	1984-08-16	53.12	A
USGS	430427089284901	1984-08-17	53.10	A
USGS	430427089284901	1984-08-18	53.09	A
USGS	430427089284901	1984-08-19	53.08	A
USGS	430427089284901	1984-08-20	53.07	A
USGS	430427089284901	1984-08-21	53.03	A
USGS	430427089284901	1984-08-22	53.05	A
USGS	430427089284901	1984-08-23	53.07	A
USGS	430427089284901	1984-08-24	53.04	A
USGS	430427089284901	1984-08-25	53.02	A
USGS	430427089284901	1984-08-26	52.97	A
USGS	430427089284901	1984-08-27	52.93	A
USGS	430427089284901	1984-08-28	52.95	A
USGS	430427089284901	1984-08-29	52.97	A
USGS	430427089284901	1984-08-30	53.03	A
USGS	430427089284901	1984-08-31	53.03	A
USGS	430427089284901	1984-09-01	52.98	A
USGS	430427089284901	1984-09-02	52.95	A
USGS	430427089284901	1984-09-03	52.95	A
USGS	430427089284901	1984-09-04	52.95	A
USGS	430427089284901	1984-09-05	52.93	A
USGS	430427089284901	1984-09-06	52.87	A
USGS	430427089284901	1984-09-07	52.75	A
USGS	430427089284901	1984-09-08	52.76	A
USGS	430427089284901	1984-09-09	52.73	A
USGS	430427089284901	1984-09-10	52.68	A
USGS	430427089284901	1984-09-11	52.69	A
USGS	430427089284901	1984-09-12	52.66	A
USGS	430427089284901	1984-09-13	52.65	A
USGS	430427089284901	1984-09-14	52.65	A
USGS	430427089284901	1984-09-15	52.68	A
USGS	430427089284901	1984-09-16	52.65	A
USGS	430427089284901	1984-09-17	52.62	A
USGS	430427089284901	1984-09-18	52.60	A
USGS	430427089284901	1984-09-19	52.58	A
USGS	430427089284901	1984-09-20	52.62	A
USGS	430427089284901	1984-09-21	52.62	A
USGS	430427089284901	1984-09-22	52.64	A
USGS	430427089284901	1984-09-23	52.63	A
USGS	430427089284901	1984-09-24	52.60	A
USGS	430427089284901	1984-09-25	52.71	A
USGS	430427089284901	1984-09-26	52.71	A
USGS	430427089284901	1984-09-27	52.66	A
USGS	430427089284901	1984-09-28	52.59	A
USGS	430427089284901	1984-09-29	52.58	A
USGS	430427089284901	1984-09-30	52.54	A
USGS	430427089284901	1984-10-01	52.55	A
USGS	430427089284901	1984-10-02	52.53	A
USGS	430427089284901	1984-10-03	52.55	A
USGS	430427089284901	1984-10-04	52.55	A
USGS	430427089284901	1984-10-05	52.55	A
USGS	430427089284901	1984-10-06	52.53	A
USGS	430427089284901	1984-10-07	52.49	A
USGS	430427089284901	1984-10-08	52.54	A
USGS	430427089284901	1984-10-09	52.55	A
USGS	430427089284901	1984-10-10	52.50	A
USGS	430427089284901	1984-10-11	52.46	A
USGS	430427089284901	1984-10-12	52.40	A
USGS	430427089284901	1984-10-13	52.40	A
USGS	430427089284901	1984-10-14	52.38	A
USGS	430427089284901	1984-10-15	52.35	A
USGS	430427089284901	1984-10-16	52.44	A
USGS	430427089284901	1984-10-17	52.51	A
USGS	430427089284901	1984-10-18	52.48	A
USGS	430427089284901	1984-10-19	52.41	A
USGS	430427089284901	1984-10-20	52.42	A
USGS	430427089284901	1984-10-21	52.42	A
USGS	430427089284901	1984-10-22	52.43	A
USGS	430427089284901	1984-10-23	52.41	A
USGS	430427089284901	1984-10-24	52.35	A
USGS	430427089284901	1984-10-25	52.35	A
USGS	430427089284901	1984-10-26	52.29	A
USGS	430427089284901	1984-10-27	52.25	A
USGS	430427089284901	1984-10-28	52.37	A
USGS	430427089284901	1984-10-29	52.35	A
USGS	430427089284901	1984-10-30	52.38	A
USGS	430427089284901	1984-10-31	52.38	A
USGS	430427089284901	1984-11-01	52.37	A
USGS	430427089284901	1984-11-02	52.38	A
USGS	430427089284901	1984-11-03	52.22	A
USGS	430427089284901	1984-11-04	52.21	A
USGS	430427089284901	1984-11-05	52.26	A
USGS	430427089284901	1984-11-06	52.26	A
USGS	430427089284901	1984-11-07	52.22	A
