Daily Date,M6888_Rain_inpd,OH515_EPT_mmpd,TA613_AIRT_MIN_C,TA613_AIRT_Max_C
8/5/2008,0.05,2.82,24.89,32.34
8/6/2008,0,3.7,24.89,32.61
8/7/2008,0,4.95,26.11,34.62
8/8/2008,0.05,3.42,27.08,32.64
8/9/2008,0.06,3.25,25.76,32.22
8/10/2008,0.61,3.93,24.61,30.31
8/11/2008,0.41,3.5,25.31,30.62
8/12/2008,0.25,3.4,24.36,29.99
8/13/2008,0,5.07,25.06,32.16
8/14/2008,0.05,3.51,25.82,32.6
8/15/2008,0.04,4.9,25.8,34.41
8/16/2008,0,4.35,26.48,33.46
8/17/2008,0,4.34,26.15,32.92
8/18/2008,5.23,0.54,23.71,26.82
8/19/2008,1.54,2.78,25.1,29.14
8/20/2008,0.25,3.89,25.88,30.66
8/21/2008,0.67,2.52,24.91,30.06
8/22/2008,0.54,2.28,25.08,30.93
8/23/2008,0.21,4.21,24.74,31.97
8/24/2008,0.44,4.26,25.92,32.65
8/25/2008,0,4.04,26.62,32.01
8/26/2008,6.73,4.13,25.46,32.23
8/27/2008,0.09,4.56,25.27,33.42
8/28/2008,0.47,4.99,26.86,32.92
8/29/2008,0.01,3.31,27.36,31.63
8/30/2008,0.06,1.61,27.22,29.55
8/31/2008,1.37,2.69,24.12,30.49
9/1/2008,0,4.69,26.71,32.48
9/2/2008,0.03,4.37,27.1,31.86
9/3/2008,6.39,4.8,26.78,32.13
9/4/2008,0,3.61,26.25,30.25
9/5/2008,0.82,3.46,24.18,30.55
9/6/2008,0,5.18,25.14,32.08
9/7/2008,2.83,4.93,26.45,31.95
9/8/2008,0.02,4.28,27.28,31.03
9/9/2008,0.17,1.42,25.72,29.68
9/10/2008,0,1.64,27.73,29.37
9/11/2008,0,3.59,27.24,31.01
9/12/2008,0,4.34,25.91,31.15
9/13/2008,0.53,4.84,26.2,31.56
9/14/2008,0.74,4.69,26.32,32.02
9/15/2008,6.41,2.73,25.6,31.28
9/16/2008,0.27,4.49,26.47,31.81
9/17/2008,0,4.5,26.52,31.02
9/18/2008,1.04,3.96,23.07,31.12
9/19/2008,0.01,4.58,25.93,30.87
9/20/2008,0.02,4.3,25.8,31.61
9/21/2008,0.02,3.51,26.3,31.5
9/22/2008,0.39,4.17,26.48,32.28
9/23/2008,0.03,3.38,25.26,29.96
9/24/2008,0.03,3.51,24.75,28.39
9/25/2008,0,3.98,24.53,29.36
9/26/2008,0,2.04,25.26,28.24
9/27/2008,0,2.21,25.38,28.23
9/28/2008,1.9,1.93,23.19,29.41
9/29/2008,0.26,3.12,24.45,30.6
9/30/2008,1.54,1.44,22.6,27.76
10/1/2008,3.2,3.83,23.38,30.01
10/2/2008,0.14,4.45,23.72,29.72
10/3/2008,0.03,4.13,24.05,30.14
10/4/2008,0.05,2.09,24.43,27.68
10/5/2008,0.05,2.36,24.46,29.76
10/6/2008,0.09,4.11,25.54,31.83
10/7/2008,0.12,4.22,25.86,30.73
10/8/2008,0.04,4.15,25.54,30.94
10/9/2008,0.77,2.97,23.77,29.7
10/10/2008,0.31,3.33,25.72,31.28
10/11/2008,0.05,4.17,25.76,31.18
10/12/2008,0,4.19,26.1,30.84
10/13/2008,0.42,1.85,25.37,29.43
10/14/2008,0.38,3.51,23.3,28.86
10/15/2008,0.4,3.51,24.53,28.59
10/16/2008,0,4.24,23.81,28.62
10/17/2008,0.01,3.76,23.53,29.56
10/18/2008,0.02,4.13,23.34,31
10/19/2008,0.01,3.96,21.85,27.46
10/20/2008,0,3.89,21.31,27.79
10/21/2008,0,4,22.14,27.8
10/22/2008,0.08,0.79,22.98,26.1
10/23/2008,0.22,1.5,22.5,26.6
10/24/2008,0.02,1.46,24.75,27.58
10/25/2008,0.25,3.2,24.18,29.46
10/26/2008,0.01,1.89,22.21,25.25
10/27/2008,0.14,4.07,20.5,25.66
10/28/2008,0,4.3,13.51,20.84
10/29/2008,0,4.04,11.76,21.81
10/30/2008,0.04,2.93,14.86,22.65
10/31/2008,0.01,3.36,16.48,24.44
11/1/2008,0.01,3.76,17.8,24.66
11/2/2008,0.02,2.64,18.56,25.47
11/3/2008,0.07,3.83,19.55,27.92
11/4/2008,0,2.17,18.81,24.71
11/5/2008,0.1,3.83,17.46,23.66
11/6/2008,0.03,3.44,17.02,24.68
11/7/2008,0.01,3.42,18.7,27.13
11/8/2008,0.02,3.07,20,27.32
11/9/2008,0.07,3.66,18.01,26.12
11/10/2008,0,3.64,16.94,26.44
11/11/2008,0.36,2.97,19.02,27.32
11/12/2008,0.08,2.6,22.26,28.29
11/13/2008,0.01,3.16,22.98,28.62
11/14/2008,0,3.07,22.66,28.98
11/15/2008,0,3.44,22.84,29.13
11/16/2008,0,3.68,14.39,23.52
11/17/2008,0,3.61,12.19,21.52
11/18/2008,,3.63,12.38,22.38
11/19/2008,,3.61,9.72,20.12
11/20/2008,,3.59,11.92,21.52
11/21/2008,,3.35,12.8,23.15
11/22/2008,,3.38,12.98,21.94
11/23/2008,,3.33,13.51,22.55
11/24/2008,,2.13,14.07,23.3
11/25/2008,,3.23,14.65,25.85
11/26/2008,,3.44,14.13,22.95
11/27/2008,,3.42,13.01,22.96
11/28/2008,,3.48,13.06,24.67
11/29/2008,,3.38,15.15,24.83
11/30/2008,0.11,1.16,18.48,24.72
12/1/2008,0.02,1.01,17.29,20.86
12/2/2008,0.03,2.82,12.37,18.08
12/3/2008,0,3.12,10.18,20.64
12/4/2008,0,3.2,14.53,24.11
12/5/2008,0,3.31,14.62,26.47
12/6/2008,0,2.65,14.79,24.28
12/7/2008,0,2.8,14.54,21.26
12/8/2008,0,3.03,12.84,23.41
12/9/2008,0,2.99,16.58,26.17
12/10/2008,0,2.78,19.68,27.27
12/11/2008,0.4,1.05,18.43,25.82
12/12/2008,0.01,2.19,13.68,21.36
12/13/2008,0,2.67,11.81,21.11
12/14/2008,0,1.53,16.24,24.09
12/15/2008,0,2.92,19.37,27.18
12/16/2008,0,2.67,17.45,25.41
12/17/2008,0,2.9,18.31,26.32
12/18/2008,0,2.84,17.59,25.06
12/19/2008,0,2.95,17.4,25.43
12/20/2008,0,2.58,17.26,24.84
12/21/2008,0,3.29,17.89,25.65
12/22/2008,0,3.1,15.43,23.1
12/23/2008,0,2.41,15.75,23.11
12/24/2008,0,1.83,19.4,25.44
12/25/2008,0.08,1.89,20.26,25.81
12/26/2008,0.01,3.14,19.76,25.88
12/27/2008,0,2.99,19.43,25.79
12/28/2008,0,2.65,18.98,26.65
12/29/2008,0,3.36,17.92,27.92
12/30/2008,0,3.1,17.38,26.03
12/31/2008,0,3.07,17.36,24.7
1/1/2009,0,2.84,15.46,24.08
1/2/2009,0,3.07,17.04,24.19
1/3/2009,0,3.1,17.25,25.2
1/4/2009,0,2.71,17.57,26.27
1/5/2009,0.01,2.93,18.41,26.84
1/6/2009,0.01,2.97,18.88,26.48
1/7/2009,0.05,2.58,17.54,26.76
1/8/2009,0,3.29,15.86,23.67
1/9/2009,0,3.44,14.69,23.15
1/10/2009,0,3.42,14.8,24.92
1/11/2009,0.01,3.18,16.13,26.42
1/12/2009,0,3.23,17.66,26.43
1/13/2009,0.12,1.31,16.42,25.79
1/14/2009,0,3.21,12.22,20.68
1/15/2009,0,1.78,12.19,17.46
1/16/2009,0,2.6,12.14,20.59
1/17/2009,0,3.55,9.24,20.75
1/18/2009,0,2.58,12.1,22.43
1/19/2009,0,2.3,14.13,21.79
1/20/2009,0,1.87,10.36,18.75
1/21/2009,0,3.79,5.12,13.26
1/22/2009,0,3.66,4.03,17.72
1/23/2009,0,3.59,8.76,21.77
1/24/2009,0,3.63,10.69,23.1
1/25/2009,0,3.64,12.89,23.94
1/26/2009,0,3.51,13.87,24.46
1/27/2009,0,3.05,15.5,25.4
1/28/2009,0,3.5,17.78,26.23
1/29/2009,0.01,3.61,19.01,27.88
1/30/2009,0.01,1.78,12.92,25.03
1/31/2009,0,3.94,7.81,16.18
2/1/2009,0,3.03,8.86,21.01
2/2/2009,0.86,2.15,14.28,23.83
2/3/2009,0.01,3.68,10.63,20.21
2/4/2009,0,3.94,6.8,18.33
2/5/2009,0,4.17,2.65,12.47
2/6/2009,0,3.76,5.25,18.66
2/7/2009,0,1.87,11.69,20.1
2/8/2009,0,3.5,12.93,21.83
2/9/2009,0,3.38,13.82,22.91
2/10/2009,0,3.72,15.23,24.7
2/11/2009,0,3.29,18.11,26.11
2/12/2009,0,4.17,18.79,28.75
2/13/2009,0.01,3.55,16.69,27.5
2/14/2009,0,3.98,18.27,27.42
2/15/2009,0,3.7,16.7,26.78
2/16/2009,0,3.81,14.91,24.06
2/17/2009,0,4.32,11.92,22.1
2/18/2009,0,4.26,14.47,23.44
2/19/2009,0,4.19,16.81,25.35
2/20/2009,0,4.3,12.32,19.32
2/21/2009,0,4.37,9.96,22.16
2/22/2009,0,4.07,14.35,26.21
2/23/2009,0,2.73,15.53,23.7
2/24/2009,0,4.22,13.15,23.6
2/25/2009,0,4.28,14.37,22.37
2/26/2009,0,4.41,14.51,23.41
2/27/2009,0,4.21,14.64,24.85
2/28/2009,0,4.43,16.27,26.58
3/1/2009,0.01,3.53,14.03,25
3/2/2009,0,4.77,9.32,19.19
3/3/2009,0,4.9,6.82,18.82
3/4/2009,0,4.5,8.44,21.53
3/5/2009,0,4.24,12.91,21.57
3/6/2009,0,2.9,14.43,22.73
3/7/2009,0,4.26,14.41,24.39
3/8/2009,0,3.55,17.33,25.31
3/9/2009,0,4.24,15.97,26.26
3/10/2009,0,4.93,16.45,27.01
3/11/2009,0,4.13,16.24,25.96
3/12/2009,0,4.37,16.21,26.51
3/13/2009,0,4.17,16.61,26.74
3/14/2009,0,3.79,17.98,27.21
3/15/2009,0,4.35,19.59,28.11
3/16/2009,0.01,3.42,19.64,27.61
3/17/2009,0.82,3.57,19.69,28.09
3/18/2009,0.27,2.92,18.59,23.63
3/19/2009,0.03,1.7,18.22,23.09
3/20/2009,0.17,3.81,16.75,26
3/21/2009,0.1,4.35,16.25,24.85
3/22/2009,0,4.95,16.91,23.36
3/23/2009,0.01,4.6,17.07,23.78
3/24/2009,0,3.87,17.33,24.26
3/25/2009,0,4.97,17.07,24.88
3/26/2009,0,4.84,16.81,24.83
3/27/2009,0,3.18,17.97,26.34
3/28/2009,0,4.41,21.07,28.44
3/29/2009,0,2.64,21.4,27.28
3/30/2009,0,4.02,15.87,27.72
3/31/2009,0,4.22,21.27,30.49
4/1/2009,0,5.03,21.54,29.46
4/2/2009,0,4.32,22.04,29.35
4/3/2009,0,3.7,21.83,28.21
4/4/2009,0,4.22,22.08,29.65
4/5/2009,0,4.34,20.69,31.14
4/6/2009,0,4.5,21.28,29.83
4/7/2009,0,5.05,13.63,21.28
4/8/2009,0,5.68,10.86,21.4
4/9/2009,0,5.79,13.4,25.51
4/10/2009,0,3.76,16.2,28.02
4/11/2009,0,4.75,19.87,30.16
4/12/2009,0.01,5.29,18.6,29.93
4/13/2009,0,4.84,20.25,29.5
4/14/2009,0,4.67,20.86,29.84
4/15/2009,0.01,4.21,19.73,29.48
4/16/2009,0,5.05,16.51,29.93
4/17/2009,0,4.5,16.66,26.51
4/18/2009,0,4.92,15.85,25.98
4/19/2009,0,5.61,15.97,27.91
4/20/2009,0,5.1,18.89,29.47
4/21/2009,0.62,4.19,16.95,27.39
4/22/2009,0,5.79,15.14,29.14
4/23/2009,0,5.74,17.32,28.3
4/24/2009,0,5.79,15.96,28.18
4/25/2009,0,4.8,17.17,27.23
4/26/2009,0,5.55,18.87,26.99
4/27/2009,0,5.16,17.15,27.74
4/28/2009,0,5.35,19.03,27.86
4/29/2009,0,5.18,18.22,27.15
4/30/2009,0,5.23,18.43,28.14
5/1/2009,0,5.63,17.24,28.86
5/2/2009,0,5.53,16.48,29.52
5/3/2009,0,5.63,17.53,29.4
5/4/2009,0,5.53,17.91,30.38
5/5/2009,0,5.12,18.2,30.72
5/6/2009,0,5.5,18.56,30.56
5/7/2009,0,4.78,18.9,31.59
5/8/2009,0,5.23,20.52,33.06
5/9/2009,0,5.5,20.48,33.95
5/10/2009,0,5.46,21.27,33.09
5/11/2009,0,4.75,21.52,32.74
5/12/2009,0.01,4.35,20.58,31.55
5/13/2009,1.22,3.36,19.44,29.86
5/14/2009,0.16,4.65,20.39,30.71
5/15/2009,0.12,3.16,20.82,28.58
5/16/2009,0.02,4.93,20.6,29.42
5/17/2009,0.19,4.62,20.01,30.14
5/18/2009,2.32,2.56,19.72,28.89
5/19/2009,0.09,2.43,19.81,25.3
5/20/2009,0.01,4.3,19.77,28.75
5/21/2009,0,4.99,21.26,31.01
5/22/2009,0.07,3.27,22.75,29.42
5/23/2009,0.44,2.64,22.12,30.1
5/24/2009,0.05,3.7,21.34,29.54
5/25/2009,0.01,4.41,21.19,32.28
5/26/2009,0.64,3.57,21.36,30.69
5/27/2009,0.03,3.21,20.79,30.31
5/28/2009,0.16,4.19,21.28,30.49
5/29/2009,1.41,2.6,22,29.87
5/30/2009,1.47,2.32,22.48,28.08
5/31/2009,0.34,3.7,22.79,29.16
6/1/2009,0.84,3.98,22.59,30.5
6/2/2009,0.25,2.97,22.39,29.26
6/3/2009,0.01,4.22,22.17,30.89
6/4/2009,0.02,3.85,24.22,30.53
6/5/2009,0.02,4.65,23.38,31.08
6/6/2009,2.3,4.99,19.83,30.63
6/7/2009,0.02,3.29,22.32,28.58
6/8/2009,0.14,4.11,22.67,30.37
6/9/2009,0.31,3.87,22.93,29.78
6/10/2009,0.01,5.36,24.33,32.99
6/11/2009,0,5.79,25.06,34.04
6/12/2009,0,4.58,25.64,33.79
6/13/2009,0.74,4.52,22.59,33.3
6/14/2009,0,5.35,24.23,33.76
6/15/2009,0,4.88,24.62,33.51
6/16/2009,0.98,4.56,23.67,33.12
6/17/2009,0.21,5.27,23.27,32.62
6/18/2009,0.12,4.6,23.16,33.04
6/19/2009,0,4.67,23.85,33.25
6/20/2009,1.15,5.23,25.34,33.2
6/21/2009,0.01,5.1,25.54,34
6/22/2009,0,5.25,26.26,34.84
6/23/2009,1.2,2.15,20.92,29.81
6/24/2009,0,4.78,23.49,31.23
6/25/2009,0.47,4.71,23.27,30.83
6/26/2009,0.62,3.63,23.63,31.35
6/27/2009,0.02,4.5,24.23,32.41
6/28/2009,0.2,3.57,25.31,31.28
6/29/2009,0.34,2.17,23.93,30.44
6/30/2009,0.95,2.3,23.77,29.76
7/1/2009,1.2,2.34,23.55,30.24
7/2/2009,0.16,2.78,23.55,30.45
7/3/2009,0.02,4.82,24.63,32.51
7/4/2009,0.01,5.64,26.14,32.56
7/5/2009,0.01,4.15,26.65,32.79
7/6/2009,0.01,5.31,27.13,32.65
7/7/2009,0,5.36,26.97,32.59
7/8/2009,0.01,5.2,27.19,32.91
7/9/2009,0.7,4.5,25.26,33.34
7/10/2009,0.55,2.69,24.58,31.32
7/11/2009,0.24,5.57,24.42,32.67
7/12/2009,0,5.87,24.6,32.53
7/13/2009,0,5.31,26.31,32.86
7/14/2009,0,4.24,26.41,32.91
7/15/2009,0,3.78,26.62,33.11
7/16/2009,0,5.03,26.72,33.21
7/17/2009,0,5.87,27.48,34.59
7/18/2009,0,5.1,26.89,33.95
7/19/2009,0.18,4.07,23.79,33.89
7/20/2009,0,5.27,25.05,31.61
7/21/2009,0,4.13,24.97,31.35
7/22/2009,0.76,5.59,23.69,32.7
7/23/2009,0.23,3.72,26.05,33
7/24/2009,0.01,4.15,26.7,32.66
7/25/2009,1.06,1.81,20.43,31.13
7/26/2009,0.09,3.57,24.26,32.38
7/27/2009,0.02,4.34,24.91,31.95
7/28/2009,0,4.6,26.4,32.42
7/29/2009,0.38,3.03,24.45,31.58
7/30/2009,0,2.88,26.26,31.14
7/31/2009,0,5.38,26.42,33.28
8/1/2009,0,4.75,26.8,32.54
8/2/2009,0.02,4.56,27.18,33.02
8/3/2009,0,5.33,26.96,33.71
8/4/2009,0,5.27,26.17,33.72
8/5/2009,0.47,3.91,22.86,33.72
8/6/2009,0,4.45,25.78,31.71
8/7/2009,0.05,3.78,26.59,32.32
8/8/2009,0,4.71,26.68,33.61
8/9/2009,0.28,3.27,24.76,31.83
8/10/2009,0.28,3.85,25.41,32.53
8/11/2009,0,4,25.72,31.77
8/12/2009,0,3.59,25.56,32.18
8/13/2009,0,3.85,26.24,31.75
8/14/2009,0.08,4.88,26.43,33.3
8/15/2009,0.56,2.82,23.91,30.21
8/16/2009,0.08,5.14,24.3,32.39
8/17/2009,0.08,5.07,25.96,32.73
8/18/2009,0.1,5.07,26.49,32.74
8/19/2009,0.07,4.56,24.07,31.89
8/20/2009,0,5.25,26.89,33.71
8/21/2009,0.89,4.43,24.44,33.83
8/22/2009,0,5.46,25.71,33.909
8/23/2009,0.26,4.95,25.44,32.59
8/24/2009,0.45,4.49,25.94,32.18
8/25/2009,0.01,4.21,24.82,33.02
8/26/2009,0,4.22,26.69,32.09
8/27/2009,0,5.03,26.06,33.19
8/28/2009,0,5.01,26.19,32.41
8/29/2009,0.03,5.05,27.27,32.79
8/30/2009,0.74,4.06,27.25,33.28
8/31/2009,0,4.6,26.27,33.58
9/1/2009,0.25,3.33,24.48,32.76
9/2/2009,0,3.57,25.33,31.28
9/3/2009,0.53,2.88,24.31,30.31
9/4/2009,0.12,3.12,23.2,32.47
9/5/2009,0.24,1.66,23.52,30.04
9/6/2009,0,4.75,24.09,31.84
9/7/2009,0.11,4.21,25.13,31.36
9/8/2009,0.01,4.92,25.87,31.96
9/9/2009,0,3.91,26.06,31.55
9/10/2009,0.18,4.26,24.54,31.19
9/11/2009,0.5,3.98,25.39,31.8
9/12/2009,0.01,2.8,26.15,30.98
9/13/2009,0.39,4,24.65,31.39
9/14/2009,0.07,4.24,25.98,32.13
9/15/2009,0.33,4.02,25.83,32.02
9/16/2009,0,4.82,26.32,32.66
9/17/2009,0,4.02,26.52,32.26
9/18/2009,0.1,3.18,25.95,31.79
9/19/2009,0.24,2.24,24.9,31.94
9/20/2009,0.02,3.87,25.68,31.74
9/21/2009,0.02,3.79,26.55,32.24
9/22/2009,0,4.39,26.36,32.5
9/23/2009,0.41,3.81,24.21,31.92
9/24/2009,0,3.87,25.96,32.5
9/25/2009,0,3.91,26.44,32.5
9/26/2009,0,4.69,26.45,32.06
9/27/2009,0.54,2.88,24.69,30.66
9/28/2009,0.25,3.44,26.62,31.27
9/29/2009,0.01,3.89,26.14,32.64
9/30/2009,0.01,2.13,25.35,28.3
10/1/2009,0.09,3.98,23.87,30.1
10/2/2009,0,4.49,23.17,31.63
10/3/2009,0,4.6,24.09,31.41
10/4/2009,0,4.06,25.5,31.78
10/5/2009,0,4.19,25.68,32.44
10/6/2009,0,4.28,25.93,32.94
10/7/2009,0,4.41,25.77,33.66
10/8/2009,0,4.28,27.07,33.73
10/9/2009,0,4.21,26.55,32.67
10/10/2009,0,4,26.31,32.52
10/11/2009,0,3.5,26.31,32.51
10/12/2009,0,4.22,25.9,31.82
10/13/2009,0,3.68,25.41,32.32
10/14/2009,0,3.53,25.25,32.27
10/15/2009,0,4.3,25.96,32.34
10/16/2009,0,3.53,26.25,31.84
10/17/2009,0.01,2.39,19.29,29.88
10/18/2009,0,3.01,13.61,20.29
10/19/2009,0,4.26,13.44,25.19
10/20/2009,0,3.44,17.43,27.93
10/21/2009,0.11,3.38,20.42,28.71
10/22/2009,0.36,3.66,21.47,28.84
10/23/2009,0.01,4.13,21.79,30.54
10/24/2009,0.06,2.02,22.9,28.14
10/25/2009,0,3.59,21.86,29.78
10/26/2009,0,3.4,21.77,30.84
10/27/2009,0,3.25,24.2,30.88
10/28/2009,0.03,3.38,24.07,31.8
10/29/2009,0.01,3.94,24.05,31.55
10/30/2009,0,3.93,23.86,31.18
10/31/2009,0,3.5,23.92,31.4
11/1/2009,0,3.93,23.79,30.81
11/2/2009,0,3.83,24.12,31.74
11/3/2009,0,3.87,22.76,31.79
11/4/2009,0,3.63,22.35,30
11/5/2009,0,2.09,21.16,27.11
11/6/2009,0,3.61,18.81,27.04
11/7/2009,0,3.1,21.28,26.49
11/8/2009,0,3.07,21.39,27.6
11/9/2009,0,2.62,23.78,28.32
11/10/2009,0,3.16,22.19,28.97
11/11/2009,0.12,2.02,21.22,27.33
11/12/2009,0,2.06,15.08,21.74
11/13/2009,0,3.89,13.32,23.85
11/14/2009,0,3.83,15.26,25.22
11/15/2009,0,3.81,15.71,25.79
11/16/2009,0,3.59,16.21,26.28
11/17/2009,0,3.01,18.75,27.97
11/18/2009,0,3.5,18.45,27.65
11/19/2009,0,3.5,18.14,27.36
11/20/2009,0,2.77,19.26,28.2
11/21/2009,0.01,3.33,19.72,28.82
11/22/2009,0,1.61,20.35,27.43
11/23/2009,0,2.77,20.9,28.74
11/24/2009,0,2.88,20.84,29.13
11/25/2009,1.13,0.88,20.48,24.62
11/26/2009,0,2.15,16.81,25.29
11/27/2009,0,3.68,12.88,19.23
11/28/2009,0,3.51,10.68,21.03
11/29/2009,0,3.14,13.31,25.43
11/30/2009,0,3.33,15.21,26.9
12/1/2009,0,2.93,16.78,27.02
12/2/2009,0,2.24,18.71,28.09
12/3/2009,0,2.5,21.57,29.12
12/4/2009,0.07,1.18,17.77,27.73
12/5/2009,0.48,1.12,15.13,26.25
12/6/2009,0,1.79,13.05,23.89
12/7/2009,0,3.21,18.41,26.87
12/8/2009,0,2.5,18.38,28.67
12/9/2009,0.01,3.16,20.76,28.76
12/10/2009,0.01,3.1,19.01,30.18
12/11/2009,0,1.87,18.55,26.66
12/12/2009,0,2.07,21.81,27.74
12/13/2009,0,3.1,20.81,29.51
12/14/2009,0.01,2.97,20.72,28.61
12/15/2009,0.58,2.69,21.59,29.4
12/16/2009,0.57,2.73,20.54,28.92
12/17/2009,0.05,2.52,19.92,27.44
12/18/2009,0.57,0.65,20.83,24.15
12/19/2009,0.01,3.18,16.73,21.57
12/20/2009,0,1.89,13.04,17.06
12/21/2009,0,1.63,10.28,15.71
12/22/2009,0,2.37,12.05,21.88
12/23/2009,0,2.78,14.02,23.42
12/24/2009,0,2.52,17.06,25.52
12/25/2009,0,2.09,19.03,26.75
12/26/2009,0.01,2.69,14.71,20.4
12/27/2009,0,2.64,13.09,23.85
12/28/2009,0,2.73,12.5,22.43
12/29/2009,0,3.53,7.98,18.82
12/30/2009,0,3.01,10.41,23.44
12/31/2009,0,3.23,14.99,26.72
1/1/2010,0.26,1.59,12.69,24.79
1/2/2010,0,3.59,8.61,16.11
1/3/2010,0,2.77,7.38,14.61
1/4/2010,0,3.27,5.4,14.59
1/5/2010,0,3.16,5.37,13.61
1/6/2010,0,3.61,3.35,13.21
1/7/2010,0,2.09,4.59,14.01
1/8/2010,0,3.31,7.8,22.38
1/9/2010,0.48,0.41,3.09,15.84
1/10/2010,0,1.98,1.27,8.37
1/11/2010,0,3.74,0.51,14.43
1/12/2010,0,3.46,3.02,15.83
1/13/2010,0,3.21,5.57,15.8
1/14/2010,0,3.03,9,21.18
1/15/2010,0,2.19,12.86,24.08
1/16/2010,0,2.41,16.04,25.08
1/17/2010,1.14,1.4,18.55,24.22
1/18/2010,0,3.42,16.15,23.57
1/19/2010,0,2.8,11.8,21.51
1/20/2010,0.01,3.66,13.1,26.95
1/21/2010,0,2.93,18.68,26.64
1/22/2010,0,3.18,21.64,27.1
1/23/2010,0,2.49,20.94,27.58
1/24/2010,0.02,1.91,21.27,26.45
1/25/2010,0.01,1.33,15.11,25.76
1/26/2010,0,3.98,12.1,20.35
1/27/2010,0,3.96,10.81,21.86
1/28/2010,0,3.7,12.48,23.56
1/29/2010,0,2.75,14.77,24.75
1/30/2010,0,2.73,17.58,26.4
1/31/2010,0,1.18,17.03,21.96
2/1/2010,0.39,0.99,17.28,21.89
2/2/2010,0,2.28,18.53,26.59
2/3/2010,0,3.27,15.64,24.11
2/4/2010,0,3.44,15.61,25.08
2/5/2010,0.27,2.26,19.45,26.84
2/6/2010,0.01,3.31,14.56,23.66
2/7/2010,0,4.15,11.85,17.86
2/8/2010,0,2.95,8.55,20.31
2/9/2010,0,2.67,14.78,24.59
2/10/2010,0.01,4.3,9.85,19.28
2/11/2010,0,4.09,6.75,16.25
2/12/2010,0.32,2.07,11.31,22.71
2/13/2010,0,4.26,9.48,17.48
2/14/2010,0,3.89,6.32,15.06
2/15/2010,0,3.79,9.57,22.02
2/16/2010,0,3.89,10.63,17.45
2/17/2010,0,3.74,8.21,17.05
2/18/2010,0,4.35,9.42,17.56
2/19/2010,0,2.45,8.25,16.79
2/20/2010,0,4.3,11.48,24.38
2/21/2010,0,2.88,14.53,23.18
2/22/2010,0.14,1.5,17.39,21.91
2/23/2010,0,2.22,18.23,26.58
2/24/2010,0.56,2.37,15.02,26.76
2/25/2010,0,4.84,9.22,17.61
2/26/2010,0,4.95,6.52,18.25
2/27/2010,0.08,2.24,9.89,21.37
2/28/2010,0,4.9,9.38,18.87
3/1/2010,0,4.86,8.64,20.82
3/2/2010,0.2,2.95,14.87,23.63
3/3/2010,0,2.88,10.44,16.41
3/4/2010,0,4.8,8.66,17.57
3/5/2010,0,5.14,5.95,17.81
3/6/2010,0,4.88,8.09,19.75
3/7/2010,0,5.1,8.79,21.73
3/8/2010,0,4.97,11.71,23.03
3/9/2010,0,2.5,14.18,22.66
3/10/2010,0,3.64,15.49,25.13
3/11/2010,0,2.52,20.03,26.39
3/12/2010,0.35,0.79,18.16,26.12
3/13/2010,0,5.16,16.08,22.63
3/14/2010,0,4.78,15.23,23.34
3/15/2010,0,4.97,14.91,23.45
3/16/2010,0,3.79,13.5,19.69
3/17/2010,0.05,1.31,14.3,18.07
3/18/2010,0,3.42,12.79,19.36
3/19/2010,0,5.1,11.18,21.59
3/20/2010,0,5.33,13.58,23.77
3/21/2010,0.01,3.42,17.1,26.52
3/22/2010,0.25,2.73,16.27,21.81
3/23/2010,0,5.31,14.76,23.41
3/24/2010,0,4.92,13.1,25.03
3/25/2010,0,4.39,16.85,25.88
3/26/2010,1.68,2.32,19.75,26.45
3/27/2010,0,5.51,15.12,27.99
3/28/2010,0,2.62,20.4,26.09
3/29/2010,0.56,2.39,15.68,24.43
3/30/2010,0,5.57,13.59,23.37
3/31/2010,0,5.85,13.02,23.67
4/1/2010,0,5.63,14.66,26.26
4/2/2010,0,5.63,17.8,26.99
4/3/2010,0,5.53,18.16,27.15
4/4/2010,0,5.46,19.12,26.64
4/5/2010,0,5.12,19.34,26.49
4/6/2010,0,5.44,19.44,26.39
4/7/2010,0,5.4,19.21,27.59
4/8/2010,0,4.45,20.56,28.1
4/9/2010,0,5.23,21.74,29.64
4/10/2010,0,4,22.33,27.76
4/11/2010,0.34,2.5,19.24,27.54
4/12/2010,0.01,3.89,19.64,25.7
4/13/2010,0.01,5.25,19.52,26.96
4/14/2010,0.01,4.13,20.62,26.2
4/15/2010,0,4.58,19.09,25.94
4/16/2010,0,4.26,18.15,26.27
4/17/2010,0.04,2.92,19.72,25.71
4/18/2010,1.03,1.63,19.67,23.41
4/19/2010,0.19,3.63,18.37,25.22
4/20/2010,0.16,5.23,19.64,27.95
4/21/2010,0,5.03,20.41,26.44
4/22/2010,0,5.96,18.54,28.22
4/23/2010,0,5.27,21.03,28.25
4/24/2010,0,5.98,21.37,28.22
4/25/2010,0,4.8,22.25,30.27
4/26/2010,1.57,2.24,19.81,27.19
4/27/2010,0,6.19,18.89,27.21
4/28/2010,0,5.68,20.24,27.09
4/29/2010,0,1.85,21.47,25.75
4/30/2010,0.01,5.03,20.62,28.71
5/1/2010,0,4.88,23.98,30.42
5/2/2010,0,5.08,24.08,30.52
5/3/2010,0,5.5,24.14,31.13
5/4/2010,0,5.51,24.51,31.04
5/5/2010,0,5.85,24.41,33.01
5/6/2010,0,4.88,24.16,32.42
5/7/2010,0,5.83,24.28,32.61
